"TOA5","4175","CR6","4175","CR6.14.5.0 CR6-WIFI.05.03","CPU:single_polled_ARPA_1.05.CR6","28493","Sonic"
"TIMESTAMP","RECORD","u_1","v_1","w_1","Ts_1","SS_1","ChkSumF_1"
"TS","RN","m/s","m/s","m/s","C","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-26 03:07:18.75",21748728,-8.073,6.582,-0.243,7.78,"00",-1
"2026-03-26 03:07:18.8",21748729,-8.887,6.315,0.989,7.77,"00",-1
"2026-03-26 03:07:18.85",21748730,-9.064,6.641,-0.808,7.92,"00",-1
"2026-03-26 03:07:18.9",21748731,-8.903,6.618,-0.125,7.83,"00",-1
"2026-03-26 03:07:18.95",21748732,-8.484,6.119,0.715,7.88,"00",-1
"2026-03-26 03:07:19",21748733,-7.698,5.29,0.934,7.75,"00",-1
"2026-03-26 03:07:19.05",21748734,-6.671,5.336,2.466,7.95,"00",-1
"2026-03-26 03:07:19.1",21748735,-6.87,6.194,1.711,7.6,"00",-1
"2026-03-26 03:07:19.15",21748736,-7.852,6.574,0.708,7.87,"00",-1
"2026-03-26 03:07:19.2",21748737,-7.154,5.355,1.667,7.8,"00",-1
"2026-03-26 03:07:19.25",21748738,-7.481,6.427,3.356,7.99,"00",-1
"2026-03-26 03:07:19.3",21748739,-5.502,5.723,3.387,7.65,"00",-1
"2026-03-26 03:07:19.35",21748740,-4.231,5.358,3.711,7.82,"00",-1
"2026-03-26 03:07:19.4",21748741,-2.9,9.063,1.904,7.47,"00",-1
"2026-03-26 03:07:19.45",21748742,-4.059,6.959,1.561,7.77,"00",-1
"2026-03-26 03:07:19.5",21748743,-4.001,7.046,1.273,7.43,"00",-1
"2026-03-26 03:07:19.55",21748744,-4.943,4.419,0.274,7.58,"00",-1
"2026-03-26 03:07:19.6",21748745,-3.801,1.174,2.376,7.38,"0B",-1
"2026-03-26 03:07:19.65",21748746,-3.289,3.204,2.777,7.75,"00",-1
"2026-03-26 03:07:19.7",21748747,-2.679,3.934,2.355,7.43,"00",-1
"2026-03-26 03:07:19.75",21748748,-2.568,5.066,1.806,7.6,"00",-1
"2026-03-26 03:07:19.8",21748749,-1.026,4.518,2.954,7.48,"00",-1
"2026-03-26 03:07:19.85",21748750,-2.241,2.231,3.139,7.65,"00",-1
"2026-03-26 03:07:19.9",21748751,-3.644,1.409,4.571,7.55,"00",-1
"2026-03-26 03:07:19.95",21748752,-3.259,4.368,3.037,7.77,"00",-1
"2026-03-26 03:07:20",21748753,-1.125,5.314,4.304,7.42,"00",-1
"2026-03-26 03:07:20.05",21748754,-2.145,7.127,2.539,7.99,"00",-1
"2026-03-26 03:07:20.1",21748755,-1.854,7.069,5.516,7.65,"00",-1
"2026-03-26 03:07:20.15",21748756,0.106,8.314,4.282,7.65,"00",-1
"2026-03-26 03:07:20.2",21748757,0.598,6.72,4.079,7.8,"00",-1
"2026-03-26 03:07:20.25",21748758,0.335,7.133,5.02,7.55,"00",-1
"2026-03-26 03:07:20.3",21748759,-0.664,4.659,5.786,7.83,"00",-1
"2026-03-26 03:07:20.35",21748760,-0.943,7.408,3.807,7.57,"00",-1
"2026-03-26 03:07:20.4",21748761,-0.126,5.666,4.036,7.85,"00",-1
"2026-03-26 03:07:20.45",21748762,-1.801,1.676,3.257,7.68,"00",-1
"2026-03-26 03:07:20.5",21748763,0.669,3.607,1.84,7.48,"00",-1
"2026-03-26 03:07:20.55",21748764,0.887,2.88,2.03,7.48,"00",-1
"2026-03-26 03:07:20.6",21748765,-0.931,3.429,4.32,7.58,"00",-1
"2026-03-26 03:07:20.65",21748766,-0.98,3.029,4.459,7.43,"00",-1
"2026-03-26 03:07:20.7",21748767,-0.731,1.972,4.798,7.73,"00",-1
"2026-03-26 03:07:20.75",21748768,1.697,4.326,2.438,7.45,"00",-1
"2026-03-26 03:07:20.8",21748769,0.767,3.593,2.571,7.78,"00",-1
"2026-03-26 03:07:20.85",21748770,0.649,3.982,2.117,7.38,"00",-1
"2026-03-26 03:07:20.9",21748771,0.33,4.19,2.182,7.57,"00",-1
"2026-03-26 03:07:20.95",21748772,-0.759,3.91,2.349,7.48,"00",-1
"2026-03-26 03:07:21",21748773,-0.263,2.88,1.526,7.72,"00",-1
"2026-03-26 03:07:21.05",21748774,0,4.045,1.265,7.4,"00",-1
"2026-03-26 03:07:21.1",21748775,-1.476,4.409,2.943,7.6,"00",-1
"2026-03-26 03:07:21.15",21748776,-3.081,3.163,3.178,7.43,"00",-1
"2026-03-26 03:07:21.2",21748777,-2.812,2.859,3.439,7.73,"00",-1
"2026-03-26 03:07:21.25",21748778,-2.068,3.25,2.832,7.47,"00",-1
"2026-03-26 03:07:21.3",21748779,-3.318,5.008,2.631,7.65,"00",-1
"2026-03-26 03:07:21.35",21748780,-2.637,5.75,2.328,7.5,"00",-1
"2026-03-26 03:07:21.4",21748781,-3.469,5.377,1.89,7.72,"00",-1
"2026-03-26 03:07:21.45",21748782,-1.924,5.539,3.718,7.5,"00",-1
"2026-03-26 03:07:21.5",21748783,-1.762,5.444,4.552,7.53,"00",-1
"2026-03-26 03:07:21.55",21748784,-2.163,4.535,4.104,7.43,"00",-1
"2026-03-26 03:07:21.6",21748785,-1.66,4.23,2.861,7.6,"00",-1
"2026-03-26 03:07:21.65",21748786,-1.539,5.058,4.184,7.47,"00",-1
"2026-03-26 03:07:21.7",21748787,-1.835,4.8,3.539,7.68,"00",-1
"2026-03-26 03:07:21.75",21748788,999.999,999.999,999.999,999.99,"01",-1
"2026-03-26 03:07:21.8",21748789,-5.79,5.901,1.331,7.55,"00",-1
"2026-03-26 03:07:21.85",21748790,-5.363,5.869,2.215,7.53,"00",-1
"2026-03-26 03:07:21.9",21748791,-4.049,5.609,1.579,7.63,"00",-1
"2026-03-26 03:07:21.95",21748792,-3.173,6.601,0.631,7.23,"00",-1
"2026-03-26 03:07:22",21748793,-3.978,7.26,0.887,7.57,"00",-1
"2026-03-26 03:07:22.05",21748794,-3.386,7.63,2.791,7.5,"00",-1
"2026-03-26 03:07:22.1",21748795,-3.604,7.852,1.566,7.53,"00",-1
"2026-03-26 03:07:22.15",21748796,-3.256,7.898,1.717,7.57,"00",-1
"2026-03-26 03:07:22.2",21748797,-3.024,7.854,2.129,7.37,"00",-1
"2026-03-26 03:07:22.25",21748798,-3.168,8.715,2.046,7.28,"00",-1
"2026-03-26 03:07:22.3",21748799,-5.07,5.945,0.219,7.57,"00",-1
"2026-03-26 03:07:22.35",21748800,-5.545,5.786,0.391,7.65,"00",-1
"2026-03-26 03:07:22.4",21748801,-6.139,7.522,-0.255,7.63,"00",-1
"2026-03-26 03:07:22.45",21748802,-6.184,6.868,0.683,7.52,"00",-1
"2026-03-26 03:07:22.5",21748803,-6.071,7.022,0.37,7.58,"00",-1
"2026-03-26 03:07:22.55",21748804,-4.507,6.558,0.368,7.63,"00",-1
"2026-03-26 03:07:22.6",21748805,-5.594,5.992,0.08,7.62,"00",-1
"2026-03-26 03:07:22.65",21748806,-5.766,7.137,0.538,7.67,"00",-1
"2026-03-26 03:07:22.7",21748807,-5.044,6.88,-0.449,7.55,"00",-1
"2026-03-26 03:07:22.75",21748808,-6.442,5.805,-0.155,7.62,"00",-1
"2026-03-26 03:07:22.8",21748809,-4.753,5.874,-0.029,7.62,"00",-1
"2026-03-26 03:07:22.85",21748810,-4.396,5.779,1.618,7.7,"00",-1
"2026-03-26 03:07:22.9",21748811,-4.536,5.994,1.341,7.38,"00",-1
"2026-03-26 03:07:22.95",21748812,-4.152,7.855,0.112,7.63,"00",-1
"2026-03-26 03:07:23",21748813,-5.606,5.591,1.38,7.63,"00",-1
"2026-03-26 03:07:23.05",21748814,-6.103,5.088,-1.219,7.55,"00",-1
"2026-03-26 03:07:23.1",21748815,-6.571,5.071,-0.38,7.58,"00",-1
"2026-03-26 03:07:23.15",21748816,-4.985,4.432,0.612,7.58,"00",-1
"2026-03-26 03:07:23.2",21748817,-5.647,4.226,-0.205,7.43,"00",-1
"2026-03-26 03:07:23.25",21748818,-4.557,3.478,-0.525,7.5,"00",-1
"2026-03-26 03:07:23.3",21748819,-4.821,2.9,0.786,7.5,"00",-1
"2026-03-26 03:07:23.35",21748820,-4.547,4.08,-0.748,7.53,"00",-1
"2026-03-26 03:07:23.4",21748821,-3.865,3.553,0.705,7.47,"00",-1
"2026-03-26 03:07:23.45",21748822,-2.77,4.008,1.118,7.48,"00",-1
"2026-03-26 03:07:23.5",21748823,-3.718,3.669,1.168,7.53,"00",-1
"2026-03-26 03:07:23.55",21748824,-5.35,4.668,0.688,7.67,"00",-1
"2026-03-26 03:07:23.6",21748825,-4.336,4.786,1.197,7.52,"00",-1
"2026-03-26 03:07:23.65",21748826,-5.068,5.13,1.273,7.4,"00",-1
"2026-03-26 03:07:23.7",21748827,-3.597,5.237,-0.234,7.32,"00",-1
"2026-03-26 03:07:23.75",21748828,-1.406,5.304,0.634,7.57,"00",-1
"2026-03-26 03:07:23.8",21748829,-3.157,6.2,-0.279,7.57,"00",-1
"2026-03-26 03:07:23.85",21748830,-2.795,7.51,-0.574,7.37,"00",-1
"2026-03-26 03:07:23.9",21748831,-3.223,6.577,-0.506,7.48,"00",-1
"2026-03-26 03:07:23.95",21748832,-3.421,6.846,-0.949,7.47,"00",-1
"2026-03-26 03:07:24",21748833,-3.621,7.465,-0.903,7.42,"00",-1
"2026-03-26 03:07:24.05",21748834,-3.732,7.069,-0.331,7.5,"00",-1
"2026-03-26 03:07:24.1",21748835,-3.361,7.621,-0.568,7.5,"00",-1
"2026-03-26 03:07:24.15",21748836,-3.495,7.065,-0.782,7.52,"00",-1
"2026-03-26 03:07:24.2",21748837,-4.044,6.594,-0.395,7.43,"00",-1
"2026-03-26 03:07:24.25",21748838,-3.557,6.391,0.01,7.38,"00",-1
"2026-03-26 03:07:24.3",21748839,-2.825,5.839,-0.153,7.5,"00",-1
"2026-03-26 03:07:24.35",21748840,-3.229,5.549,-0.414,7.35,"00",-1
"2026-03-26 03:07:24.4",21748841,-3.8,6.486,-0.723,7.52,"00",-1
"2026-03-26 03:07:24.45",21748842,-3.893,6.64,0.459,7.47,"00",-1
"2026-03-26 03:07:24.5",21748843,-3.7,6.073,0.441,7.4,"00",-1
"2026-03-26 03:07:24.55",21748844,-3.537,6.193,0.094,7.47,"00",-1
"2026-03-26 03:07:24.6",21748845,-5.529,6.468,-0.598,7.6,"00",-1
"2026-03-26 03:07:24.65",21748846,-5.846,7.501,-0.892,7.6,"00",-1
"2026-03-26 03:07:24.7",21748847,-6.364,7.919,-0.338,7.72,"00",-1
"2026-03-26 03:07:24.75",21748848,-5.937,7.229,-0.267,7.77,"00",-1
"2026-03-26 03:07:24.8",21748849,-6.005,7.555,-1.143,7.82,"00",-1
"2026-03-26 03:07:24.85",21748850,-5.513,7.053,-0.843,7.62,"00",-1
"2026-03-26 03:07:24.9",21748851,-5.013,7.204,-0.902,7.62,"00",-1
"2026-03-26 03:07:24.95",21748852,-4.918,6.075,-0.887,7.68,"00",-1
"2026-03-26 03:07:25",21748853,-4.319,5.595,-1.029,7.65,"00",-1
"2026-03-26 03:07:25.05",21748854,-4.396,5.228,-1.753,7.5,"00",-1
"2026-03-26 03:07:25.1",21748855,-5.315,4.809,-2.337,7.53,"00",-1
"2026-03-26 03:07:25.15",21748856,-4.739,6.218,-3.709,7.75,"00",-1
"2026-03-26 03:07:25.2",21748857,-4.498,6.497,-2.287,7.75,"00",-1
"2026-03-26 03:07:25.25",21748858,-7.062,6.462,-4.63,7.8,"00",-1
"2026-03-26 03:07:25.3",21748859,-6.017,6.02,-4.259,7.65,"00",-1
"2026-03-26 03:07:25.35",21748860,-6.367,6.351,-4.153,7.62,"00",-1
"2026-03-26 03:07:25.4",21748861,-6.639,6.426,-3.422,7.55,"00",-1
"2026-03-26 03:07:25.45",21748862,-8.757,8.325,-5.756,7.8,"00",-1
"2026-03-26 03:07:25.5",21748863,-7.825,8.402,-6.699,7.63,"00",-1
"2026-03-26 03:07:25.55",21748864,-8.883,8.386,-7.521,8.22,"00",-1
"2026-03-26 03:07:25.6",21748865,-8.5,8.726,-7.731,8.12,"00",-1
"2026-03-26 03:07:25.65",21748866,-9.584,9.309,-5.646,7.77,"00",-1
"2026-03-26 03:07:25.7",21748867,-8.248,8.828,-5.576,7.7,"00",-1
"2026-03-26 03:07:25.75",21748868,-8.491,7.614,-2.179,7.83,"00",-1
"2026-03-26 03:07:25.8",21748869,-7.808,8.786,-0.051,7.45,"00",-1
"2026-03-26 03:07:25.85",21748870,-8.751,7.646,1.774,7.78,"00",-1
"2026-03-26 03:07:25.9",21748871,-10,8.048,2.442,7.6,"00",-1
"2026-03-26 03:07:25.95",21748872,-9.39,7.445,2.049,7.77,"00",-1
"2026-03-26 03:07:26",21748873,-8.468,7.854,0.773,7.6,"00",-1
"2026-03-26 03:07:26.05",21748874,-5.805,6.733,2.103,7.7,"00",-1
"2026-03-26 03:07:26.1",21748875,-6.882,5.397,4.285,7.72,"00",-1
"2026-03-26 03:07:26.15",21748876,-7.285,4.087,4.593,7.8,"00",-1
"2026-03-26 03:07:26.2",21748877,-6.488,3.227,5.517,7.48,"00",-1
"2026-03-26 03:07:26.25",21748878,-6.667,3.365,4.791,7.67,"00",-1
"2026-03-26 03:07:26.3",21748879,-5.714,3.171,4.948,7.5,"00",-1
"2026-03-26 03:07:26.35",21748880,-5.203,2.819,5.029,7.65,"00",-1
"2026-03-26 03:07:26.4",21748881,-5.46,3.29,4.967,7.55,"00",-1
"2026-03-26 03:07:26.45",21748882,-5.117,3.603,4.529,7.58,"00",-1
"2026-03-26 03:07:26.5",21748883,-4.432,3.724,5.612,7.55,"00",-1
"2026-03-26 03:07:26.55",21748884,-4.69,4.055,5.619,7.42,"00",-1
"2026-03-26 03:07:26.6",21748885,-3.407,5.233,5.492,7.58,"00",-1
"2026-03-26 03:07:26.65",21748886,-2.566,6.023,5.108,7.32,"00",-1
"2026-03-26 03:07:26.7",21748887,-3.067,6.437,3.329,7.63,"00",-1
"2026-03-26 03:07:26.75",21748888,-0.9,5.641,1.83,7.32,"00",-1
"2026-03-26 03:07:26.8",21748889,-0.826,4.187,0.561,7.45,"00",-1
"2026-03-26 03:07:26.85",21748890,-2.697,4.551,2.293,7.53,"00",-1
"2026-03-26 03:07:26.9",21748891,-0.567,7.969,2.767,7.5,"00",-1
"2026-03-26 03:07:26.95",21748892,-2.889,6.697,4.186,7.67,"00",-1
"2026-03-26 03:07:27",21748893,-1.775,7.564,4.249,7.65,"00",-1
"2026-03-26 03:07:27.05",21748894,-2.394,7.339,3.691,7.45,"00",-1
"2026-03-26 03:07:27.1",21748895,-1.778,8.738,3.396,7.6,"00",-1
"2026-03-26 03:07:27.15",21748896,-1.946,8.071,2.573,7.48,"00",-1
"2026-03-26 03:07:27.2",21748897,-1.16,9.525,2.552,7.67,"00",-1
"2026-03-26 03:07:27.25",21748898,-1.164,8.94,1.443,7.63,"00",-1
"2026-03-26 03:07:27.3",21748899,-1.667,9.146,3.234,7.52,"00",-1
"2026-03-26 03:07:27.35",21748900,-4.22,7.709,1.528,7.55,"00",-1
"2026-03-26 03:07:27.4",21748901,-5.264,8.043,1.862,7.65,"00",-1
"2026-03-26 03:07:27.45",21748902,-4.871,9.083,2.404,7.6,"00",-1
"2026-03-26 03:07:27.5",21748903,-4.885,8.686,1.547,7.45,"00",-1
"2026-03-26 03:07:27.55",21748904,-4.974,7.476,1.486,7.57,"00",-1
"2026-03-26 03:07:27.6",21748905,-4.493,7.159,2.429,7.63,"00",-1
"2026-03-26 03:07:27.65",21748906,-4.331,8.163,1.728,7.42,"00",-1
"2026-03-26 03:07:27.7",21748907,-4.388,8.396,2.351,7.53,"00",-1
"2026-03-26 03:07:27.75",21748908,-3.974,8.026,1.261,7.52,"00",-1
"2026-03-26 03:07:27.8",21748909,-3.733,7.331,0.188,7.57,"00",-1
"2026-03-26 03:07:27.85",21748910,-3.058,7.279,2.01,7.37,"00",-1
"2026-03-26 03:07:27.9",21748911,-3.538,7.847,2.715,7.57,"00",-1
"2026-03-26 03:07:27.95",21748912,-3.61,7.587,1.228,7.4,"00",-1
"2026-03-26 03:07:28",21748913,-3.154,6.414,0.022,7.42,"00",-1
"2026-03-26 03:07:28.05",21748914,-2.915,6.348,-0.148,7.45,"00",-1
"2026-03-26 03:07:28.1",21748915,-3.377,6.386,0.26,7.38,"00",-1
"2026-03-26 03:07:28.15",21748916,-2.878,6.57,0.809,7.38,"00",-1
"2026-03-26 03:07:28.2",21748917,-2.901,6.46,1.162,7.5,"00",-1
"2026-03-26 03:07:28.25",21748918,-3.016,6.464,1.102,7.48,"00",-1
"2026-03-26 03:07:28.3",21748919,-2.197,6.223,0.681,7.48,"00",-1
"2026-03-26 03:07:28.35",21748920,-2.265,6.162,0.245,7.38,"00",-1
"2026-03-26 03:07:28.4",21748921,-1.887,5.758,0.061,7.42,"00",-1
"2026-03-26 03:07:28.45",21748922,-2.086,6.212,0.809,7.4,"00",-1
"2026-03-26 03:07:28.5",21748923,-2,6.668,0.118,7.48,"00",-1
"2026-03-26 03:07:28.55",21748924,-0.885,6.772,1.191,7.58,"00",-1
"2026-03-26 03:07:28.6",21748925,-0.424,7.217,0.989,7.35,"00",-1
"2026-03-26 03:07:28.65",21748926,-0.89,7.277,1.061,7.45,"00",-1
"2026-03-26 03:07:28.7",21748927,-0.897,7.439,0.964,7.6,"00",-1
"2026-03-26 03:07:28.75",21748928,-0.771,7.055,1.083,7.52,"00",-1
"2026-03-26 03:07:28.8",21748929,-1.148,6.859,1.447,7.43,"00",-1
"2026-03-26 03:07:28.85",21748930,-0.831,6.999,1.63,7.7,"00",-1
"2026-03-26 03:07:28.9",21748931,0.736,6.753,1.922,7.55,"00",-1
"2026-03-26 03:07:28.95",21748932,0.592,6.525,1.639,7.55,"00",-1
"2026-03-26 03:07:29",21748933,1.05,7.167,3.203,7.5,"00",-1
"2026-03-26 03:07:29.05",21748934,2.088,7.565,0.011,7.68,"00",-1
"2026-03-26 03:07:29.1",21748935,-0.839,8.269,-0.503,7.52,"00",-1
"2026-03-26 03:07:29.15",21748936,-0.342,8.515,0.623,7.75,"00",-1
"2026-03-26 03:07:29.2",21748937,-0.81,7.072,0.831,7.53,"00",-1
"2026-03-26 03:07:29.25",21748938,-2.638,6.498,-0.588,7.72,"00",-1
"2026-03-26 03:07:29.3",21748939,-1.528,7.375,0.645,7.5,"00",-1
"2026-03-26 03:07:29.35",21748940,-2.136,7.414,-0.977,7.63,"00",-1
"2026-03-26 03:07:29.4",21748941,-2.065,7.359,-0.696,7.47,"00",-1
"2026-03-26 03:07:29.45",21748942,-0.059,9.253,0.335,7.8,"00",-1
"2026-03-26 03:07:29.5",21748943,-2.519,9.678,-1.49,7.77,"00",-1
"2026-03-26 03:07:29.55",21748944,-3.246,9.653,-1.185,7.77,"00",-1
"2026-03-26 03:07:29.6",21748945,-2.841,9.435,-0.819,7.58,"00",-1
"2026-03-26 03:07:29.65",21748946,-2.721,9.185,-0.658,7.83,"00",-1
"2026-03-26 03:07:29.7",21748947,-3.3,9.174,-0.011,7.47,"00",-1
"2026-03-26 03:07:29.75",21748948,-3.641,9.881,0.625,7.72,"00",-1
"2026-03-26 03:07:29.8",21748949,-4.545,8.589,-1.071,7.65,"00",-1
"2026-03-26 03:07:29.85",21748950,-4.745,8.7,-1.153,7.73,"00",-1
"2026-03-26 03:07:29.9",21748951,-3.859,9.14,-0.84,7.53,"00",-1
"2026-03-26 03:07:29.95",21748952,-4.559,6.47,0.634,7.6,"00",-1
"2026-03-26 03:07:30",21748953,-2.049,7.268,0.673,7.42,"00",-1
"2026-03-26 03:07:30.05",21748954,-1.679,9.686,0.72,7.58,"00",-1
"2026-03-26 03:07:30.1",21748955,-2.238,8.435,-0.394,7.72,"00",-1
"2026-03-26 03:07:30.15",21748956,-3.349,8.566,-0.635,7.78,"00",-1
"2026-03-26 03:07:30.2",21748957,-2.73,7.373,-0.63,7.38,"00",-1
"2026-03-26 03:07:30.25",21748958,-3.366,6.739,-0.788,7.33,"00",-1
"2026-03-26 03:07:30.3",21748959,-4.267,7.665,-0.314,7.42,"00",-1
"2026-03-26 03:07:30.35",21748960,-4.654,8.013,0.301,7.65,"00",-1
"2026-03-26 03:07:30.4",21748961,-7.656,9.745,0.659,7.62,"00",-1
"2026-03-26 03:07:30.45",21748962,-6.708,7.874,-0.626,7.8,"00",-1
"2026-03-26 03:07:30.5",21748963,-5.204,8.039,0.365,7.52,"00",-1
"2026-03-26 03:07:30.55",21748964,-3.284,8.322,0.41,7.77,"00",-1
"2026-03-26 03:07:30.6",21748965,-3.468,9.671,1.333,7.47,"00",-1
"2026-03-26 03:07:30.65",21748966,-5.839,10.239,0.623,7.73,"00",-1
"2026-03-26 03:07:30.7",21748967,-6.447,9.848,-0.48,7.67,"00",-1
"2026-03-26 03:07:30.75",21748968,-7.06,10.399,0.305,7.68,"00",-1
"2026-03-26 03:07:30.8",21748969,-6.325,9.845,0.211,7.6,"00",-1
"2026-03-26 03:07:30.85",21748970,-6.113,9.158,1.959,7.7,"00",-1
"2026-03-26 03:07:30.9",21748971,-5.989,8.152,1.578,7.52,"00",-1
"2026-03-26 03:07:30.95",21748972,-8.217,6.383,-0.085,7.82,"00",-1
"2026-03-26 03:07:31",21748973,-8.193,8.782,1.214,7.62,"00",-1
"2026-03-26 03:07:31.05",21748974,-6.885,9.283,1.009,7.52,"00",-1
"2026-03-26 03:07:31.1",21748975,-5.873,9.984,1.595,7.5,"00",-1
"2026-03-26 03:07:31.15",21748976,-7.233,9.99,1.095,7.82,"00",-1
"2026-03-26 03:07:31.2",21748977,-8.117,9.332,0.676,7.78,"00",-1
"2026-03-26 03:07:31.25",21748978,-5.916,7.547,3.215,7.78,"00",-1
"2026-03-26 03:07:31.3",21748979,-6.557,5.408,2.858,7.62,"00",-1
"2026-03-26 03:07:31.35",21748980,-5.91,6.981,4.223,7.65,"00",-1
"2026-03-26 03:07:31.4",21748981,-5.189,7.151,4.088,7.48,"00",-1
"2026-03-26 03:07:31.45",21748982,-3.609,9.214,4.745,7.67,"00",-1
"2026-03-26 03:07:31.5",21748983,-3.221,8.834,3.286,7.63,"00",-1
"2026-03-26 03:07:31.55",21748984,-4.162,7.4,4.464,7.53,"00",-1
"2026-03-26 03:07:31.6",21748985,-3.822,7.954,4.032,7.5,"00",-1
"2026-03-26 03:07:31.65",21748986,-3.534,8.249,3.231,7.4,"00",-1
"2026-03-26 03:07:31.7",21748987,-3.868,8.218,4.473,7.77,"00",-1
"2026-03-26 03:07:31.75",21748988,-3.953,8.179,2.752,7.68,"00",-1
"2026-03-26 03:07:31.8",21748989,-3.427,7.377,3.834,7.73,"00",-1
"2026-03-26 03:07:31.85",21748990,-3.982,7.704,4.332,7.48,"00",-1
"2026-03-26 03:07:31.9",21748991,-2.842,7.918,2.515,7.47,"00",-1
"2026-03-26 03:07:31.95",21748992,-3.6,9.454,0.889,7.57,"00",-1
"2026-03-26 03:07:32",21748993,-3.619,10.068,1.123,7.5,"00",-1
"2026-03-26 03:07:32.05",21748994,-4.143,8.625,0.562,7.48,"00",-1
"2026-03-26 03:07:32.1",21748995,-3.487,9.856,0.548,7.73,"00",-1
"2026-03-26 03:07:32.15",21748996,-3.78,7.26,1.688,7.65,"00",-1
"2026-03-26 03:07:32.2",21748997,-5.063,7.964,1.08,7.65,"00",-1
"2026-03-26 03:07:32.25",21748998,-4.834,11.069,1.545,7.53,"00",-1
"2026-03-26 03:07:32.3",21748999,-4.005,10.59,3.377,7.7,"00",-1
"2026-03-26 03:07:32.35",21749000,-3.126,9.9,3.928,7.52,"00",-1
"2026-03-26 03:07:32.4",21749001,-3.173,8.756,3.419,7.67,"00",-1
"2026-03-26 03:07:32.45",21749002,-4.075,9.008,4.274,7.47,"00",-1
"2026-03-26 03:07:32.5",21749003,-3.197,8.624,3.948,7.68,"00",-1
"2026-03-26 03:07:32.55",21749004,-3.258,9.001,2.869,7.48,"00",-1
"2026-03-26 03:07:32.6",21749005,-4.584,9.275,1.101,7.62,"00",-1
"2026-03-26 03:07:32.65",21749006,-3.833,10.713,1.522,7.5,"00",-1
"2026-03-26 03:07:32.7",21749007,-3.313,10.54,1.795,7.7,"00",-1
"2026-03-26 03:07:32.75",21749008,-3.271,11.318,1.507,7.63,"00",-1
"2026-03-26 03:07:32.8",21749009,-3.65,11.22,2.389,7.72,"00",-1
"2026-03-26 03:07:32.85",21749010,-4.441,9.235,2.913,7.63,"00",-1
"2026-03-26 03:07:32.9",21749011,-4.937,10.117,2.307,7.73,"00",-1
"2026-03-26 03:07:32.95",21749012,-5.071,9.822,0.807,7.6,"00",-1
"2026-03-26 03:07:33",21749013,-4.737,9.231,0.147,7.57,"00",-1
"2026-03-26 03:07:33.05",21749014,-5.064,9.326,-0.225,7.52,"00",-1
"2026-03-26 03:07:33.1",21749015,-5.137,9.293,-0.02,7.77,"00",-1
"2026-03-26 03:07:33.15",21749016,-4.835,9.765,0.271,7.55,"00",-1
"2026-03-26 03:07:33.2",21749017,-5.843,11.444,-0.535,7.8,"00",-1
"2026-03-26 03:07:33.25",21749018,-4.175,11.39,0.466,7.8,"00",-1
"2026-03-26 03:07:33.3",21749019,-6.077,12.247,0.592,7.7,"00",-1
"2026-03-26 03:07:33.35",21749020,-6.233,12.413,1.239,7.83,"00",-1
"2026-03-26 03:07:33.4",21749021,-6.376,12.311,1.658,7.82,"00",-1
"2026-03-26 03:07:33.45",21749022,-6.823,11.286,0.697,7.82,"00",-1
"2026-03-26 03:07:33.5",21749023,-5.746,12.367,0.023,7.77,"00",-1
"2026-03-26 03:07:33.55",21749024,-4.737,12.121,-0.409,7.83,"00",-1
"2026-03-26 03:07:33.6",21749025,-4.962,12.632,-1.253,7.75,"00",-1
"2026-03-26 03:07:33.65",21749026,-5.6,12.105,-1.123,7.85,"00",-1
"2026-03-26 03:07:33.7",21749027,-5.875,12.203,0.08,7.68,"00",-1
"2026-03-26 03:07:33.75",21749028,-4.919,11.655,-0.53,7.99,"00",-1
"2026-03-26 03:07:33.8",21749029,-5.217,10.309,0.533,7.6,"00",-1
"2026-03-26 03:07:33.85",21749030,-4.381,10.056,0.156,7.58,"00",-1
"2026-03-26 03:07:33.9",21749031,-3.823,10.94,-1.758,7.62,"00",-1
"2026-03-26 03:07:33.95",21749032,-6.168,10.982,-1.355,7.85,"00",-1
"2026-03-26 03:07:34",21749033,-6.856,10.791,-2.201,7.67,"00",-1
"2026-03-26 03:07:34.05",21749034,-6.093,10.924,-1.949,7.85,"00",-1
"2026-03-26 03:07:34.1",21749035,-5.848,11.039,-1.32,7.75,"00",-1
"2026-03-26 03:07:34.15",21749036,-4.931,10.738,-1.644,7.67,"00",-1
"2026-03-26 03:07:34.2",21749037,-5.478,10.908,-1.44,7.77,"00",-1
"2026-03-26 03:07:34.25",21749038,-5.881,9.704,-0.644,7.85,"00",-1
"2026-03-26 03:07:34.3",21749039,-5.429,9.479,-0.649,7.67,"00",-1
"2026-03-26 03:07:34.35",21749040,-6.004,9.636,-1.699,7.75,"00",-1
"2026-03-26 03:07:34.4",21749041,-6.259,10.347,-0.84,7.62,"00",-1
"2026-03-26 03:07:34.45",21749042,-7.82,11.473,-2.295,7.87,"00",-1
"2026-03-26 03:07:34.5",21749043,-6.315,11.712,-0.341,7.75,"00",-1
"2026-03-26 03:07:34.55",21749044,-7.185,10.593,-1.518,7.8,"00",-1
"2026-03-26 03:07:34.6",21749045,-7.846,9.748,-1.54,7.6,"00",-1
"2026-03-26 03:07:34.65",21749046,-6.845,9.723,-1.385,7.67,"00",-1
"2026-03-26 03:07:34.7",21749047,-7.142,10.952,-0.276,7.67,"00",-1
